,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__activation,param_classifier__alpha,param_classifier__hidden_layer_sizes,param_classifier__solver,param_pca__n_components,param_classifier__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1313,0.26560654640197756,0.04528170246165256,0.006249618530273437,0.00765418824904739,relu,0.0001,20,sgd,5,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 5}",0.39583333333333326,0.4221453287197232,0.49816176470588236,0.2895220588235294,0.16666666666666666,0.358590387374462,0.11230207297379323,2846
1314,0.05624632835388184,0.0076539937524005945,0.003124856948852539,0.006249713897705078,relu,0.0001,20,sgd,6,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 6}",0.5193415637860083,0.44796380090497734,0.5601851851851851,0.5601851851851851,0.463768115942029,0.5103168344949893,0.0468054303790853,2540
1315,0.41559548377990724,0.04261553127516186,0.0,0.0,relu,0.0001,20,sgd,7,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 7}",0.317283950617284,0.4780748663101604,0.41184210526315784,0.45625000000000004,0.4814814814814815,0.42622048469288526,0.06274831250665372,2706
1316,0.2249847412109375,0.025385800505899638,0.0031246185302734376,0.006249237060546876,relu,0.0001,20,sgd,8,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 8}",0.13492063492063494,0.2908855850032321,0.12321428571428572,0.37152777777777785,0.24149184149184147,0.23063264648630505,0.09439295103550696,3156
1317,0.45621819496154786,0.015308843710839704,0.006249761581420899,0.007654363444636746,relu,0.0001,20,sgd,9,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 9}",0.21381886087768442,0.2675893886966551,0.36666666666666664,0.20416666666666666,0.4888888888888889,0.3032247045159527,0.10499332466693884,3016
1318,0.1312419891357422,0.025385131541027714,0.0031237125396728514,0.006247425079345702,relu,0.0001,20,sgd,10,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 10}",0.35254803675856305,0.35294117647058826,0.38125,0.5416666666666666,0.5099415204678363,0.4239226114065651,0.08109710739337513,2711
1319,0.16873788833618164,0.022962545272713974,0.0031246662139892576,0.006249332427978514,relu,0.0001,20,sgd,11,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 11}",0.24629629629629632,0.5470588235294118,0.21458333333333335,0.25841346153846156,0.4,0.33294246404002503,0.12566801532670965,2927
1320,0.46246862411499023,0.012499094028045407,0.006249523162841797,0.007654071442333433,relu,0.0001,20,sgd,4,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 4}",0.6745014245014245,0.6056644880174291,0.7820833333333334,0.6650641025641025,0.5,0.6474595233131818,0.08998369177004513,734
1321,0.525232458114624,0.06712826787849993,0.006247901916503906,0.007652086209534356,relu,0.0001,20,sgd,5,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 5}",0.5690476190476191,0.6056644880174291,0.5601851851851851,0.5601851851851851,0.5333333333333333,0.5666473093302361,0.023155649160361974,1743
1322,0.6382569313049317,0.04274430155162704,0.0031246662139892576,0.006249332427978514,relu,0.0001,20,sgd,6,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 6}",0.5634920634920636,0.6056644880174291,0.6754807692307692,0.6754807692307692,0.6017391304347826,0.6229344513543876,0.044689409651115376,1095
