,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__activation,param_classifier__alpha,param_classifier__hidden_layer_sizes,param_classifier__solver,param_pca__n_components,param_classifier__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
48,0.059981775283813474,0.02562170507710255,0.005634498596191406,0.0039004121514876816,relu,0.0001,10,lbfgs,4,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 10, 'classifier__solver': 'lbfgs', 'pca__n_components': 4}",0.6701646090534978,0.814760686883449,1.0,0.8635416666666667,0.6111111111111109,0.7914296094306699,0.13708182042005768,1409
49,0.03138976097106934,0.003506374384420724,0.0024184226989746095,0.002953104110031846,relu,0.0001,10,lbfgs,5,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 10, 'classifier__solver': 'lbfgs', 'pca__n_components': 5}",0.8115873015873016,0.9456582633053221,0.884375,0.8125,0.8002923976608188,0.8516969252399291,0.05634724725100081,843
50,0.03462185859680176,0.018369277421254947,0.004022359848022461,0.004926364599949337,relu,0.0001,10,lbfgs,6,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 10, 'classifier__solver': 'lbfgs', 'pca__n_components': 6}",0.6460905349794238,0.834733893557423,1.0,0.7607142857142857,0.5666666666666667,0.7620918828235902,0.14858766913902824,1588
51,0.02415180206298828,0.0033567522112383746,0.007651615142822266,0.007017791767723543,relu,0.0001,10,lbfgs,7,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 10, 'classifier__solver': 'lbfgs', 'pca__n_components': 7}",0.7075702075702075,0.8676470588235293,0.884375,0.8229949874686717,0.7407407407407407,0.8038450566691901,0.07031306714032003,1310
52,0.025371885299682616,0.00393416775385378,0.0032149314880371093,0.0039374728036672465,relu,0.0001,10,lbfgs,8,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 10, 'classifier__solver': 'lbfgs', 'pca__n_components': 8}",0.7393162393162392,0.834733893557423,0.932608695652174,0.8794642857142857,0.6833333333333335,0.8139187341467299,0.08954286404641484,1235
53,0.026981163024902343,0.007482808159780436,0.0020141124725341795,0.004028224945068359,relu,0.0001,10,lbfgs,9,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 10, 'classifier__solver': 'lbfgs', 'pca__n_components': 9}",0.6701646090534978,0.8136402387041772,0.875,0.8794642857142857,0.7407407407407407,0.7936266671155323,0.08167233337107353,1390
54,0.024569368362426756,0.004655469779146903,0.009654808044433593,0.0008119792170496234,relu,0.0001,10,lbfgs,10,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 10, 'classifier__solver': 'lbfgs', 'pca__n_components': 10}",0.8192592592592592,0.7549019607843137,0.875,0.8794642857142857,0.6245614035087718,0.7929249954153677,0.09172206296187284,1395
55,0.02818436622619629,0.007087344880150656,0.0036235809326171874,0.0036860762034570693,relu,0.0001,10,lbfgs,11,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 10, 'classifier__solver': 'lbfgs', 'pca__n_components': 11}",0.7393162393162392,0.8047058823529412,0.9404761904761905,0.8895833333333334,0.8002923976608188,0.8325979347994753,0.07187960393691895,1038
56,0.06764216423034668,0.04168211627969595,0.001608419418334961,0.003216838836669922,relu,0.0001,20,lbfgs,4,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__solver': 'lbfgs', 'pca__n_components': 4}",0.6701646090534978,0.834733893557423,1.0,0.875,0.9282539682539682,0.8558201058201059,0.11289825737884422,786
57,0.024564695358276368,0.004662920022601087,0.00805659294128418,0.004028297521561033,relu,0.0001,20,lbfgs,5,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__solver': 'lbfgs', 'pca__n_components': 5}",0.8115873015873016,0.8840336134453781,0.9404761904761905,0.8229949874686717,0.7365079365079368,0.8402475701448745,0.06756222224915034,969
58,0.02777867317199707,0.003906290792879922,0.0044310569763183595,0.004658475974471677,relu,0.0001,20,lbfgs,6,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__solver': 'lbfgs', 'pca__n_components': 6}",0.8115873015873016,0.834733893557423,1.0,0.8229949874686717,0.8002923976608188,0.8533091876031542,0.07311489565127119,817
59,0.02657012939453125,0.0077801527509017004,0.009661388397216798,0.005148189229791442,relu,0.0001,20,lbfgs,7,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__solver': 'lbfgs', 'pca__n_components': 7}",0.7485754985754984,0.7647058823529411,0.875,0.8229949874686717,0.8002923976608188,0.8005690821801219,0.04515719649092573,1340
60,0.034219980239868164,0.009088655734167448,0.00040559768676757814,0.0008111953735351563,relu,0.0001,20,lbfgs,8,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__solver': 'lbfgs', 'pca__n_components': 8}",0.8115873015873016,0.8136402387041772,0.884375,0.9422619047619047,0.6833333333333335,0.8282517800333284,0.0842483604243713,1100
61,0.03140368461608887,0.004510142842842004,0.004837465286254883,0.004335047783425674,relu,0.0001,20,lbfgs,9,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__solver': 'lbfgs', 'pca__n_components': 9}",0.8115873015873016,0.834733893557423,0.8794642857142857,0.8794642857142857,0.8002923976608188,0.8408084234977687,0.0328405380521396,962
62,0.02778778076171875,0.007461468275585394,0.007238960266113282,0.0027231987443423894,relu,0.0001,20,lbfgs,10,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__solver': 'lbfgs', 'pca__n_components': 10}",0.883994708994709,1.0,0.8142857142857143,0.9422619047619047,0.8002923976608188,0.8905006418485238,0.07509861447411693,173
63,0.03260159492492676,0.004661544272115889,0.0016232013702392578,0.0008116014748050587,relu,0.0001,20,lbfgs,11,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__solver': 'lbfgs', 'pca__n_components': 11}",0.7075702075702075,0.7647058823529411,0.875,0.8794642857142857,0.742857142857143,0.7920798713481639,0.07069552468851155,1402
64,0.062435483932495116,0.028055182093708282,0.0036240577697753905,0.00448379946166565,relu,0.0001,50,lbfgs,4,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 50, 'classifier__solver': 'lbfgs', 'pca__n_components': 4}",0.8115873015873016,0.6509803921568628,1.0,0.875,0.6801169590643273,0.8033779570878417,0.12709592132155956,1313
65,0.031815099716186526,0.004289719188162555,0.006449508666992188,0.004483753362954566,relu,0.0001,50,lbfgs,5,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 50, 'classifier__solver': 'lbfgs', 'pca__n_components': 5}",0.8115873015873016,0.8840336134453781,0.9404761904761905,0.7607142857142857,0.6634920634920635,0.8147386759581882,0.09400305823658246,1230
